基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
019463,招商鑫悦中短债D,债券型-中短债,2023-09-11,10.68,0,102.55,4.89,0.15
019464,银华月月享30天持有期债券A,债券型-中短债,2023-11-07,2.63,0,114.28,0.91,10.49
019465,银华月月享30天持有期债券C,债券型-中短债,2023-11-07,2.42,0,114.28,0.91,10.49
019466,信澳鑫裕6个月持有期债券A,债券型-混合二级,2024-03-21,0.276798,11.7,83.1,5.02,7.3
019467,信澳鑫裕6个月持有期债券C,债券型-混合二级,2024-03-21,1.98,11.7,83.1,5.02,7.3
019468,信澳新材料精选混合A,混合型-偏股,2023-11-29,0.129316,90.99,0,6.53,3.51
019469,信澳新材料精选混合C,混合型-偏股,2023-11-29,0.011073,90.99,0,6.53,3.51
019470,华夏信兴回报混合A,混合型-偏股,2023-11-21,1.29,74.69,0,22.2,3.67
019471,华夏信兴回报混合C,混合型-偏股,2023-11-21,2.36,74.69,0,22.2,3.67
019472,长江长宏混合发起A,混合型-偏股,2023-10-23,0.12376,83.54,0,5.42,11.83
019473,长江长宏混合发起C,混合型-偏股,2023-10-23,0.008352,83.54,0,5.42,11.83
019474,中欧聚瑞债券D,债券型-混合一级,,,0,119.84,0.55,0.76
019475,创金合信增福稳健养老目标一年持有期混合发起(FOF)Y,FOF-稳健型,2023-09-21,0.001181,0,0,6.16,98.71
019476,创金合信添福平衡养老目标三年持有期混合发起(FOF)Y,FOF-均衡型,2023-09-21,0.000648,0,4.12,13.13,82.97
019477,鹏扬淳盈6个月定开D,债券型-长债,,,0,134.9,0.31,0.01
019478,中邮医药健康灵活配置混合C,混合型-灵活,2024-01-10,0.029405,92.12,0,8.33,1.19
019479,华安添鑫中短债E,债券型-中短债,2023-09-13,3.67,0,115.96,1.47,1.97
019480,博时亚洲票息收益债券C人民币,QDII-纯债,2023-09-19,20.33,0,97.54,5.68,0.86
019481,博时亚洲票息收益债券C美元现汇,QDII-纯债,,,,,,
019482,泰康信用精选债券D,债券型-长债,,,0,108.54,29.39,0.02
019483,泰康信用精选债券E,债券型-长债,2023-09-13,2.24,0,108.54,29.39,0.02
019484,大摩品质生活精选股票C,股票型,2023-09-15,0.004052,93.31,0,5.55,1.48
019485,农银主题轮动混合C,混合型-灵活,2023-09-11,0.007043,83.44,2.86,5.27,8.94
019486,金元顺安沣泉债券C,债券型-混合二级,2023-09-14,0.0067989999999999,14.9,92.36,1.88,2.04
019487,广发添盈债券A,债券型-长债,2024-01-24,0.263805,0,71.24,10.26,20.82
019488,广发添盈债券C,债券型-长债,2024-01-24,2.15,0,71.24,10.26,20.82
019489,景顺长城景泰通利纯债A,债券型-长债,,,0,88.34,0.02,15.16
019490,景顺长城景泰通利纯债C,债券型-长债,,,0,88.34,0.02,15.16
019491,大成景熙利率债A,债券型-长债,,,0,115.83,0.1,0
019492,大成景熙利率债C,债券型-长债,,,0,115.83,0.1,0
019493,易方达中证国新央企科技引领ETF联接A,指数型-股票,2024-02-20,0.127551,0.77,0,5.49,97.52
019494,易方达中证国新央企科技引领ETF联接C,指数型-股票,2024-02-20,0.4579109999999999,0.77,0,5.49,97.52
019495,摩根富时发达市场REITs指数(QDII)人民币C,指数型-海外股票,2023-09-15,0.081054,0,0,6.77,96.55
019496,招商和享均衡养老三年持有期混合(FOF)Y,FOF-均衡型,2023-09-15,0.004674,0,5.23,0.34,94.53
019497,博道明远混合A,混合型-偏股,2024-01-30,0.274565,79.55,8.94,6.74,5.49
019498,兴证全球创新优势混合A,混合型-偏股,2024-03-26,0.230337,66.7,0.94,32.36,6.81
019499,兴证全球创新优势混合C,混合型-偏股,2024-03-26,0.6128100000000001,66.7,0.94,32.36,6.81
019500,招商安瑞进取债券C,债券型-混合二级,,,21.88,91.15,0.64,0.4
019501,博道明远混合C,混合型-偏股,2024-01-30,0.7008850000000001,79.55,8.94,6.74,5.49
019502,信澳悦享利率债A,债券型-长债,2023-12-07,34.27,0,113.4,0.1,0.0
019503,博时中证软件服务指数发起式A,指数型-股票,2023-12-26,0.111274,90.61,0,8.64,7.05
019504,博时中证软件服务指数发起式C,指数型-股票,2023-12-26,0.07427,90.61,0,8.64,7.05
019505,国泰君安中证1000优选股票发起A,股票型,,,92.95,0,7.23,0.02
019506,国泰君安中证1000优选股票发起C,股票型,,,92.95,0,7.23,0.02
019507,东方金元宝货币C,货币型-普通货币,,,0,103.06,1.58,5.47
019508,银华中证国新央企科技引领ETF联接A,指数型-股票,2024-01-25,0.1712,0,0,16.56,97.9
019509,银华中证国新央企科技引领ETF联接C,指数型-股票,2024-01-25,0.5152899999999999,0,0,16.56,97.9
019512,摩根全球多元配置(QDII-FOF)人民币C,QDII-混合平衡,2023-09-15,0.61607,0,3.34,3.24,94.89
019513,中欧汇利债券E,债券型-混合二级,2023-09-28,0.010514,11.71,113.07,2.96,1.95
019514,交银荣鑫灵活配置混合C,混合型-灵活,2023-09-15,0.538339,44.0,13.94,25.26,24.31
019515,广发民玉纯债C,债券型-长债,2023-09-21,0.0,0,128.72,0.22,0.01
019516,财通资管鸿兴60天持有期债券A,债券型-长债,2023-11-14,2.23,0,102.45,0.22,4.86
019517,财通资管鸿兴60天持有期债券C,债券型-长债,2023-11-14,13.34,0,102.45,0.22,4.86
019518,富国全球债券(QDII)人民币C,QDII-混合债,2023-10-10,5.76,0,102.69,0.52,1.49
019519,中邮乐享收益灵活配置混合C,混合型-灵活,2024-01-16,0.0,36.92,28.06,35.92,0.85
019520,路博迈中国绿色债券,债券型-长债,,,0,111.0,0.2,1.37
019521,景顺长城价值发现混合A1,混合型-偏股,2023-10-31,9.39,65.61,0,7.99,27.21
019522,景顺长城价值发现混合A2,混合型-偏股,2023-10-31,0.000117,65.61,0,7.99,27.21
019523,景顺长城价值发现混合A3,混合型-偏股,2023-10-31,0.000117,65.61,0,7.99,27.21
019524,华泰柏瑞纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,2023-10-19,1.46,0,0.96,8.69,98.12
019525,华泰柏瑞纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,2023-10-19,5.96,0,0.96,8.69,98.12
019526,中邮纯债丰利债券E,债券型-混合一级,,,0,117.2,0.43,2.01
019529,南方中证国新央企科技引领ETF联接A,指数型-股票,2024-02-28,0.376028,0,3.96,1.49,98.65
019530,南方中证国新央企科技引领ETF联接C,指数型-股票,2024-02-28,0.1101289999999999,0,3.96,1.49,98.65
019531,南方中证光伏产业指数发起A,指数型-股票,2024-03-19,0.1164559999999999,92.93,3.19,3.29,5.13
019532,南方中证光伏产业指数发起C,指数型-股票,2024-03-19,0.011041,92.93,3.19,3.29,5.13
019533,鑫元泽利C,债券型-混合一级,2023-09-19,0.67679,0,114.98,7.48,1.73
019534,富国安利90天滚动持有债券E,债券型-中短债,,,0,107.08,0.18,0.08
019537,国新国证鑫和利率债A,债券型-长债,2024-02-28,1.72,0,116.47,2.15,0.1
019538,国新国证鑫和利率债C,债券型-长债,2024-02-28,0.0001419999999999,0,116.47,2.15,0.1
019539,鹏华丰玉债券C,债券型-长债,2023-09-18,3.12,0,122.12,0.17,1.17
019540,富国可转换债券E,债券型-混合二级,,,15.48,95.91,6.78,3.33
019541,东方红90天持有纯债A,债券型-长债,2023-11-28,1.2,0,81.8,8.13,42.31
019542,东方红90天持有纯债C,债券型-长债,2023-11-28,0.905405,0,81.8,8.13,42.31
019543,浦银安盛普恒利率债,债券型-长债,,,0,88.24,0,11.79
019544,招商中证国新央企股东回报ETF发起式联接A,指数型-股票,2023-12-29,0.157143,1.07,0,5.85,95.48
019545,招商中证国新央企股东回报ETF发起式联接C,指数型-股票,2023-12-29,0.032119,1.07,0,5.85,95.48
019546,汇添富上证50基本面增强指数D,指数型-股票,,,85.22,0,9.96,15.57
019547,招商纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,2023-11-29,2.9,0,2.8,8.3,98.05
019548,招商纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,2023-11-29,2.9,0,2.8,8.3,98.05
019549,华夏全球股票美元现汇(QDII),QDII-普通股票,,,81.36,0,9.12,10.8
019550,华夏全球股票美元现钞(QDII),QDII-普通股票,,,81.36,0,9.12,10.8
019551,东海消费臻选混合发起式A,混合型-偏股,2023-10-17,0.133237,89.65,0,14.4,6.04
019552,东海消费臻选混合发起式C,混合型-偏股,2023-10-17,0.0045439999999999,89.65,0,14.4,6.04
019553,中银中证500指数增强型发起A,指数型-股票,2023-12-26,0.174103,86.92,0,8.3,5.18
019554,中银中证500指数增强型发起C,指数型-股票,2023-12-26,0.203755,86.92,0,8.3,5.18
019555,中银中证1000指数增强A,指数型-股票,2023-12-12,0.235628,85.21,0,7.87,7.94
019556,中银中证1000指数增强C,指数型-股票,2023-12-12,0.261635,85.21,0,7.87,7.94
019557,天弘悦利债券A,债券型-长债,2024-01-23,0.174144,0,87.85,3.54,16.46
019558,天弘悦利债券C,债券型-长债,2024-01-23,1.08,0,87.85,3.54,16.46
019559,交银稳悦回报债券A,债券型-混合二级,2024-03-27,0.272628,2.41,93.16,2.06,3.96
019560,交银稳悦回报债券C,债券型-混合二级,2024-03-27,1.4,2.41,93.16,2.06,3.96
019561,富国致航量化选股股票A,股票型,2023-12-05,0.787998,94.94,0,5.42,0.01
019562,富国致航量化选股股票C,股票型,2023-12-05,1.46,94.94,0,5.42,0.01
019563,华润元大泓远利率债A,债券型-长债,,,0,99.35,0.5,0.19
019564,华润元大泓远利率债C,债券型-长债,,,0,99.35,0.5,0.19
019565,招商CFETS银行间绿色债券指数A,指数型-固收,2023-10-19,51.3,0,102.16,0.11,0.0
019566,招商CFETS银行间绿色债券指数C,指数型-固收,2023-10-19,0.00011,0,102.16,0.11,0.0
019567,华泰紫金天天金货币ETFE,货币型-普通货币,,,0,55.32,38.16,6.56
019568,明亚久安90天持有期债券A,债券型-长债,,,0,82.3,25.19,0
019569,明亚久安90天持有期债券C,债券型-长债,,,0,82.3,25.19,0
019570,诺安行业轮动混合C,混合型-偏股,2023-09-27,0.219103,83.24,0,20.78,0.21
019571,诺安优化配置混合C,混合型-偏股,2023-09-27,3.15,93.13,0,5.77,1.98
019572,达诚中证同业存单AAA指数7天持有期,指数型-固收,,,0,110.23,1.17,0
019573,摩根中国生物医药混合(QDII)C,QDII-混合偏股,2023-09-22,0.009996,80.38,0,20.22,0.17
019574,太平科创精选混合发起式C,混合型-偏股,2024-01-30,0.004233,87.58,0,10.48,3.0
019575,太平科创精选混合发起式A,混合型-偏股,2024-01-30,0.105841,87.58,0,10.48,3.0
019576,汇添富稳兴回报债券发起式A,债券型-混合二级,2024-03-28,0.56792,19.75,118.66,4.83,3.22
019577,汇添富稳兴回报债券发起式C,债券型-混合二级,2024-03-28,0.466345,19.75,118.66,4.83,3.22
019578,摩根全球天然资源混合(QDII)C,QDII-混合偏股,2023-09-22,0.15102,86.19,0,10.26,8.48
019579,易方达安汇120天持有债券A,债券型-长债,2023-10-31,0.810837,0,99.02,1.05,0.13
019580,易方达安汇120天持有债券C,债券型-长债,2023-10-31,0.038834,0,99.02,1.05,0.13
019581,浦银悦享30天持有债券A,债券型-长债,2023-12-06,4.17,0,119.59,0.89,11.98
019582,浦银悦享30天持有债券C,债券型-长债,2023-12-06,13.97,0,119.59,0.89,11.98
019583,富国稳健添辰债券A,债券型-混合二级,2023-11-28,0.139116,10.91,110.34,7.91,7.32
019584,富国稳健添辰债券C,债券型-混合二级,2023-11-28,0.770253,10.91,110.34,7.91,7.32
019585,博远增裕利率债A,债券型-长债,2023-11-24,30.2,0,113.21,0.08,0.0
019586,博远增裕利率债C,债券型-长债,2023-11-24,0.0481529999999999,0,113.21,0.08,0.0
019587,兴业弘远回报混合发起式A,混合型-偏股,,,,,,
019588,兴业弘远回报混合发起式C,混合型-偏股,,,,,,
019589,东财化工A,指数型-股票,2024-02-02,0.1082019999999999,93.82,0,5.4,0.96
019590,东财化工C,指数型-股票,2024-02-02,0.015383,93.82,0,5.4,0.96
019591,平安0-3年期政策性金融债债券D,债券型-中短债,,,0,137.06,0.92,0.02
019592,嘉实中证国新央企现代能源ETF联接A,指数型-股票,2023-12-25,0.181666,0.59,0,7.86,102.01
019593,嘉实中证国新央企现代能源ETF联接C,指数型-股票,2023-12-25,0.8557379999999999,0.59,0,7.86,102.01
019594,嘉实稳宁纯债债券A,债券型-长债,2024-03-19,3.06,0,100.75,0.77,0
019595,嘉实稳宁纯债债券C,债券型-长债,2024-03-19,2.25,0,100.75,0.77,0
019596,富国中债7-10年政策性金融债ETF发起式联接E,指数型-固收,,,0,21.35,5.69,101.02
019597,银华惠享三年定期开放混合,混合型-偏股,2023-12-05,3.48,80.43,17.22,6.28,0.05
019598,平安中证港股医药ETF联接A,指数型-股票,2023-10-31,0.114906,0,4.19,2.73,96.28
019599,平安中证港股医药ETF联接C,指数型-股票,2023-10-31,0.36927,0,4.19,2.73,96.28
019600,鹏华智投800混合A,混合型-偏股,2024-01-26,0.186534,89.79,0,11.03,3.93
019601,鹏华智投800混合C,混合型-偏股,2024-01-26,0.434012,89.79,0,11.03,3.93
019602,鹏华精新添利债券A,债券型-混合二级,,,0.14,38.21,5.57,56.2
019603,鹏华精新添利债券C,债券型-混合二级,,,0.14,38.21,5.57,56.2
019606,易方达富惠纯债债券D,债券型-长债,,,0,125.98,3.75,3.27
019607,诺安先进制造股票C,股票型,2023-09-27,0.868466,85.54,0,17.54,0.21
019608,华泰紫金稳健养老目标一年持有(FOF),FOF-稳健型,2023-11-03,0.663597,0,5.35,0.18,94.69
019609,鹏华养老2050五年持有期混合发起式(FOF),FOF-进取型,2023-10-13,0.1038849999999999,0,0,8.73,93.31
019610,财通数字经济智选混合发起A,混合型-偏股,2024-06-04,0.142915,41.33,0,38.14,27.08
019611,财通数字经济智选混合发起C,混合型-偏股,2024-06-04,0.118434,41.33,0,38.14,27.08
019612,财通先进制造智选混合发起A,混合型-偏股,2024-05-29,0.491026,41.56,0,28.61,32.9
019613,财通先进制造智选混合发起C,混合型-偏股,2024-05-29,0.117997,41.56,0,28.61,32.9
019615,益民服务领先混合C,混合型-灵活,2023-09-26,10.72,0,87.28,10.25,2.62
019616,东财中证同业存单AAA指数7天持有,指数型-固收,2023-12-05,2.27,0,127.35,0.12,0.0
019617,工银远见共赢混合A1,混合型-偏股,2023-12-04,0.614124,65.5,0,34.33,0.76
019618,工银远见共赢混合A2,混合型-偏股,2023-12-04,0.000101,65.5,0,34.33,0.76
019619,工银远见共赢混合A3,混合型-偏股,2023-12-04,0.000101,65.5,0,34.33,0.76
019620,汇安行业优选混合A,混合型-偏股,2024-07-23,0.0301199999999999,26.53,0,36.14,49.09
019621,汇安行业优选混合C,混合型-偏股,2024-07-23,0.395671,26.53,0,36.14,49.09
019622,财通资管康泽稳健养老目标一年持有混合(FOF),FOF-稳健型,2024-06-12,4.24,0,6.22,1.76,92.17
019623,博时裕弘纯债债券C,债券型-长债,,,0,100.09,6.47,0.51
019624,泉果嘉源三年持有期混合A,混合型-偏股,2023-12-05,6.01,69.52,14.84,3.83,11.95
019625,泉果嘉源三年持有期混合C,混合型-偏股,2023-12-05,2.21,69.52,14.84,3.83,11.95
019626,博时裕景纯债债券A,债券型-长债,,,0,124.66,4.08,0.18
019628,中金成长领航混合发起A,混合型-偏股,,,,,,
019629,中金成长领航混合发起C,混合型-偏股,,,,,,
019630,银华美元债精选债券(QDII)D,QDII-纯债,2023-09-26,25.74,0,98.39,4.55,1.1
019632,国泰中证半导体材料设备主题ETF发起联接A,指数型-股票,2023-09-26,0.131711,0,4.58,3.2,94.09
019633,国泰中证半导体材料设备主题ETF发起联接C,指数型-股票,2023-09-26,0.199907,0,4.58,3.2,94.09
019634,汇添金货币C,货币型-普通货币,,,0,53.8,6.56,39.67
019635,汇添金货币D,货币型-普通货币,,,0,53.8,6.56,39.67
019636,富国研究精选灵活配置混合D,混合型-灵活,2023-10-20,17.6,91.92,0,6.6,2.08
019637,华夏天利货币C,货币型-普通货币,,,0,54.41,51.64,28.22
019638,金鹰添瑞中短债D,债券型-中短债,2023-09-22,10.54,0,106.54,0.41,3.34
019639,华安众鑫90天滚动短债E,债券型-中短债,,,0,113.52,1.44,2.72
019641,摩根亚太优势混合(QDII)C,QDII-混合偏股,2023-09-28,0.025134,88.31,0,8.13,4.6
019642,农银国企优选混合A,混合型-偏股,2024-03-26,0.429778,76.21,0,13.01,20.81
019643,农银国企优选混合C,混合型-偏股,2024-03-26,0.177272,76.21,0,13.01,20.81
019644,华安众享180天持有期中短债E,债券型-混合一级,2023-09-27,0.746146,0,114.02,0.54,3.16
019645,汇添富稳鑫90天持有债券A,债券型-中短债,2023-12-05,0.864575,0,105.64,0.98,1.39
019646,汇添富稳鑫90天持有债券C,债券型-中短债,2023-12-05,1.84,0,105.64,0.98,1.39
019647,华安双债添利债券E,债券型-混合一级,,,0,93.67,0.14,6.55
019648,中海中短债债券C,债券型-中短债,2023-11-03,0.023675,0,98.74,2.4,2.91
019649,汇添富稳航30天持有债券B,债券型-中短债,,,0,120.68,0.19,1.81
019651,汇添富稳健睿选一年持有混合B,混合型-偏债,,,18.11,82.76,3.33,0.31
019652,景顺长城隽丰平衡养老三年持有混合(FOF)Y,FOF-均衡型,2023-09-28,0.002921,4.91,4.9,4.63,85.72
019653,银华信用四季红债券D,债券型-长债,2023-10-09,0.6331600000000001,0,131.62,24.89,0.11
019654,天弘招享三个月定开债券发起,债券型-长债,,,0,106.36,0.05,0.0
019656,中欧沪深300指数增强E,指数型-股票,2023-11-01,0.02601,90.09,0.57,9.28,2.02
019657,万家优选积极三个月持有期混合发起式(FOF)A,FOF-进取型,2023-11-15,0.056941,0,0,6.11,94.04
019658,万家优选积极三个月持有期混合发起式(FOF)C,FOF-进取型,2023-11-15,0.0514429999999999,0,0,6.11,94.04
019659,万家养老目标2045三年持有混合发起式(FOF),FOF-均衡型,2023-11-15,0.104181,0.39,0,11.77,88.73
019660,永赢鑫盛混合C,混合型-偏债,2023-09-27,4.0,0,101.51,0.04,1.44
019661,易方达汇悦平衡养老三年持有混合(FOF)A,FOF-均衡型,2024-01-16,2.16,0,1.89,3.81,94.33
019662,易方达兴利180天持有债券A,债券型-混合一级,2024-03-18,0.3127,0,80.78,32.09,1.02
019663,易方达兴利180天持有债券C,债券型-混合一级,2024-03-18,2.6,0,80.78,32.09,1.02
019665,景顺长城保守养老一年持有混合(FOF)A,FOF-稳健型,2024-03-20,2.14,0.69,4.79,1.5,93.13
019666,易方达中证创新药产业ETF联接发起式A,指数型-股票,2023-11-14,0.175841,5.26,0,4.55,96.5
019667,易方达中证创新药产业ETF联接发起式C,指数型-股票,2023-11-14,0.172648,5.26,0,4.55,96.5
019668,中航瑞安利率债三个月定开债A,债券型-长债,,,0,102.78,0.23,0
019669,中航瑞安利率债三个月定开债C,债券型-长债,,,0,102.78,0.23,0
019670,广发中证香港创新药ETF发起式联接(QDII)A,指数型-海外股票,2023-10-31,0.423413,0,0,5.97,98.99
019671,广发中证香港创新药ETF发起式联接(QDII)C,指数型-海外股票,2023-10-31,0.6910109999999999,0,0,5.97,98.99
019672,广发活期宝货币D,货币型-普通货币,,,0,31.35,77.97,0.29
019673,汇丰晋信慧鑫6个月持有期债券A,债券型-混合二级,,,0,108.91,3.18,0.01
019674,汇丰晋信慧鑫6个月持有期债券C,债券型-混合二级,,,0,108.91,3.18,0.01
019675,广发货币D,货币型-普通货币,,,0,36.75,41.36,26.19
019676,太平福安稳健养老一年持有混合(FOF)A,FOF-稳健型,2023-11-14,2.74,0,6.45,0.22,93.43
019678,长城精选进取3个月持有期混合型发起式A,FOF-进取型,2023-11-20,0.1235069999999999,7.58,0.35,6.35,86.01
019679,长城精选进取3个月持有期混合型发起式C,FOF-进取型,2023-11-20,0.002614,7.58,0.35,6.35,86.01
019680,中银如意宝货币D,货币型-普通货币,,,0,61.5,28.56,16.38
019681,尚正正享债券A,债券型-混合二级,,,0,99.65,0.37,0.06
019682,尚正正享债券C,债券型-混合二级,,,0,99.65,0.37,0.06
