基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
501082,博时科创主题灵活配置混合(LOF)A,混合型-灵活,2019-06-27,3.35,94.0,0.0,14.38,0.14
501083,银华科创主题灵活配置混合(LOF),混合型-灵活,2019-07-05,3.68,91.92,0.0,8.19,0.2
501085,财通科创主题灵活配置混合(LOF),混合型-灵活,2019-07-11,2.98,89.81,0.0,6.36,6.09
501087,交银瑞丰混合(LOF),混合型-偏股,2019-09-04,11.59,86.51,5.31,10.19,0.13
501088,嘉实瑞虹三年定期混合,混合型-偏股,2019-09-04,5.91,91.46,0.0,6.38,2.35
501089,方正富邦消费红利指数增强(LOF),指数型-股票,2019-11-29,0.4769229999999999,94.41,0.0,5.67,0.8
501090,华宝中证消费龙头指数(LOF)A,指数型-股票,2019-12-19,5.98,94.5,0.0,5.32,0.91
501091,嘉实欣荣混合(LOF)A,混合型-偏股,2020-01-20,5.01,90.15,6.71,1.83,1.95
501092,交银瑞思混合(LOF),混合型-偏股,2020-02-21,19.11,69.77,4.82,11.45,14.27
501093,华夏翔阳两年定开混合,混合型-偏股,2020-03-06,4.75,80.85,0.0,19.24,1.6
501095,中银证券科技创新混合(LOF),混合型-偏股,2020-03-12,,93.65,0.0,6.56,0.1
501096,国联安科创混合(LOF),混合型-偏股,2020-03-20,1.93,93.9,0.0,5.76,0.74
501097,国寿安保科技创新混合(LOF),混合型-偏股,2020-03-26,1.11,88.72,0.0,16.23,0.11
501098,建信优享科技创新混合(LOF),混合型-偏股,2020-03-26,1.4,94.4,0.0,6.44,0.17
501099,平安新兴产业混合(LOF),混合型-偏股,2020-04-10,0.94545,89.58,0.0,6.27,4.63
501100,博时安康定开债(LOF),债券型-长债,2017-02-17,3.05,0.0,95.88,0.94,3.28
501186,华夏兴融混合(LOF)A,混合型-灵活,2018-07-05,5.96,83.9,0.0,14.37,2.05
501188,汇添富核心精选混合(LOF),混合型-灵活,2018-07-05,10.97,92.39,0.4,4.79,3.07
501189,嘉实产业优选混合(LOF)A,混合型-灵活,2018-07-05,7.74,88.32,4.87,8.49,0.86
501200,民生加银科技创新混合(LOF),混合型-偏股,2020-05-15,,74.05,0.0,23.79,3.4
501201,红土创新科技创新股票(LOF),股票型,2020-07-23,0.830317,94.0,0.0,6.0,1.3
501202,华泰紫金创新先锋混合(LOF)C,混合型-偏股,2020-07-17,4.26,73.35,6.31,21.78,0.02
501203,易方达创新未来混合(LOF),混合型-偏股,2020-09-29,,84.99,0.0,16.17,0.42
501205,鹏华创新未来混合(LOF),混合型-偏股,2021-01-11,,93.66,0.23,6.32,0.21
501206,汇添富创新未来混合(LOF),混合型-偏股,2020-10-13,,85.65,0.0,11.07,5.08
501207,华夏创新未来混合(LOF),混合型-偏股,2020-10-13,,92.72,4.5,2.1,1.35
501208,中欧创新未来混合(LOF),混合型-偏股,2020-10-09,36.49,91.0,3.56,6.31,0.77
501209,银华富久食品饮料精选混合(LOF)A,混合型-偏股,2021-09-03,3.99,89.14,0.0,16.49,4.09
501210,交银智选星光混合(FOF-LOF)A,FOF-进取型,2021-11-10,13.71,10.0,5.25,0.16,87.42
501211,民生加银优享6个月定开混合(FOF-LOF),FOF-稳健型,2021-12-07,4.54,0.0,0.2,0.89,99.02
501212,广发优选配置混合(FOF-LOF)A,FOF-均衡型,2021-11-02,5.85,0.0,0.0,6.6,93.69
501213,中欧汇选混合(FOF-LOF)A,FOF-进取型,2021-11-10,,8.68,5.7,3.43,86.93
501215,兴证全球积极配置混合(FOF-LOF)A,FOF-进取型,2021-11-10,35.14,1.01,0.0,1.69,97.38
501216,富国智鑫行业精选股票(FOF-LOF)A,FOF-进取型,2021-12-16,0.6864,0.0,1.23,13.14,85.87
501217,华夏行业配置股票(FOF-LOF)A,FOF-进取型,2022-04-08,0.323763,0.0,4.83,0.99,94.43
501218,工银睿智进取股票(FOF-LOF)A,FOF-进取型,2021-11-24,1.43,4.0,4.49,7.62,93.61
501219,华夏智胜先锋股票(LOF)A,股票型,2021-12-15,12.72,94.46,0.0,5.82,0.31
501220,国泰行业轮动股票(FOF-LOF)A,FOF-进取型,2022-07-19,0.655834,14.54,5.23,1.44,82.67
501222,易方达如意招享混合(FOF-LOF)A,FOF-稳健型,2022-11-01,2.62,0.0,0.0,11.12,89.16
501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),QDII-普通股票,2023-03-30,3.68,0.0,0.0,7.72,96.47
501226,长城全球新能源车股票发起式(QDII)A,QDII-普通股票,2023-04-21,0.296865,83.24,0.0,19.34,9.86
501300,海富通全球收益债券人民币,QDII-纯债,2016-11-28,7.82,0.0,95.08,5.14,0.08
501301,华宝香港大盘A,指数型-股票,2017-04-20,2.74,91.89,0.0,6.44,4.0
501302,南方恒指ETF联接(LOF)A,指数型-股票,2017-07-21,2.17,0.0,3.64,3.67,100.38
501303,广发恒生中型股指数(LOF)A,指数型-股票,2017-09-21,0.255292,86.66,0.0,7.94,5.75
501305,汇添富中证港股通高股息投资ETF联接(LOF)A,指数型-股票,2017-11-24,3.44,0.0,0.16,5.19,96.81
501306,汇添富中证港股通高股息投资ETF联接(LOF)C,指数型-股票,2017-11-24,2.77,0.0,0.16,5.19,96.81
501307,银河中证沪港深高股息A,指数型-股票,2018-04-10,0.189147,94.9,1.4,5.03,1.31
501308,银河中证沪港深高股息C,指数型-股票,2018-04-10,0.029174,94.9,1.4,5.03,1.31
501310,华宝沪港深价值指数A,指数型-股票,2018-10-25,0.71304,94.74,0.0,6.1,2.49
501311,嘉实港股通新经济指数A,指数型-股票,2019-01-14,19.32,94.27,0.0,6.26,1.72
501312,华宝海外科技股票(QDII-LOF)A,QDII-普通股票,2023-04-11,3.76,0.0,0.0,9.63,98.61
502000,西部利得中证500指数增强A,指数型-股票,2015-04-15,17.31,92.68,0.0,7.41,0.9
502003,易方达中证军工(LOF)A,指数型-股票,2015-07-08,6.46,95.14,0.0,5.33,1.85
502006,易方达中证国企改革(LOF)A,指数型-股票,2015-06-15,0.8945860000000001,93.83,0.0,5.62,5.95
502010,易方达中证全指证券公司指数(LOF)A,指数型-股票,2015-07-08,13.12,95.18,0.0,5.13,2.3
502013,长盛中证申万一带一路指数(LOF),指数型-股票,2015-05-29,2.7,94.17,0.38,5.2,0.51
502023,鹏华国证钢铁行业指数(LOF)A,指数型-股票,2015-08-13,5.94,95.17,0.0,5.51,1.44
502048,易方达上证50指数(LOF)A,指数型-股票,2015-04-15,2.88,94.78,0.0,5.71,1.77
502053,长盛中证证券公司指数(LOF)A,指数型-股票,2015-08-13,3.8,92.64,0.0,5.58,3.27
502056,广发中证医疗ETF联接(LOF)A,指数型-股票,2015-07-23,8.65,4.32,0.61,4.64,92.7
506000,南方科创板3年定开混合,混合型-偏股,2020-07-28,14.41,83.49,0.0,2.78,13.85
506001,万家科创板2年定开混合,混合型-偏股,2020-08-03,4.08,70.22,2.14,27.79,0.02
506002,易方达科创板两年定开混合,混合型-偏股,2020-07-28,9.6,92.32,0.32,10.78,0.02
506003,富国科创板两年定开混合,混合型-偏股,2020-07-29,8.58,88.18,0.0,12.53,0.02
506005,博时科创板三年定开混合,混合型-偏股,2020-07-29,11.71,98.52,0.0,2.87,0.01
506006,汇添富科创板2年定开混合,混合型-偏股,2020-07-28,11.56,86.33,0.0,11.14,2.67
506007,广发科创板两年定开混合,混合型-偏股,2021-11-24,3.45,94.07,0.0,5.74,0.34
506008,长城科创两年定开混合A,混合型-偏股,2021-09-01,1.86,84.9,0.0,15.72,0.01
506009,国泰科创板两年定期开放混合,混合型-偏股,2022-02-18,1.36,93.03,0.0,7.16,0.02
508000,华安张江光大REIT,Reits,2021-06-07,,0.0,0.0,0.02,109.71
508001,浙商沪杭甬REIT,Reits,2021-06-07,,0.0,0.0,15.51,108.05
508002,华安百联消费REIT,Reits,2024-07-11,,,,,
508003,中金联东科创REIT,Reits,2024-10-17,16.0,,,,
508005,华夏首创奥莱REIT,Reits,2024-08-14 00:00:00,19.0,,,,
508006,富国首创水务REIT,Reits,2021-06-07,0.0047,0.0,0.0,0.03,98.4
508007,中金山东高速REIT,Reits,2023-10-16,26.22,0.0,0.0,0.09,113.84
508008,国金中国铁建REIT,Reits,2022-06-27,2.0,0.0,0.0,1.43,106.69
508009,中金安徽交控REIT,Reits,2022-11-11,92.83,0.0,0.0,0.05,106.49
508011,嘉实物美消费REIT,Reits,2024-01-31,0.0421,0.0,0.0,0.06,98.36
508015,中信建投明阳智能新能源REIT,Reits,2024-07-05,,,,,
508017,华夏金茂商业REIT,Reits,2024-01-31,0.0043,0.0,0.0,0.08,100.19
508018,华夏中国交建REIT,Reits,2022-04-13,0.0113,0.0,0.0,0.05,105.15
508019,中金湖北科投光谷REIT,Reits,2023-06-09,15.5,0.0,0.0,1.66,101.64
508021,国泰君安临港创新产业园REIT,Reits,2022-09-22,,0.0,0.0,0.28,100.52
508022,博时津开产园REIT,Reits,2024-08-28,,,,,
508026,嘉实中国电建清洁能源REIT,Reits,2024-03-15 00:00:00,0.0061,0.0,0.0,0.06,100.08
508027,东吴苏园产业REIT,Reits,2021-06-07,,0.0,0.0,0.14,106.0
508028,中信建投国家电投新能源REIT,Reits,2023-03-20,,0.0,0.0,0.05,106.31
508031,国泰君安城投宽庭保租房REIT,Reits,2023-12-27,0.0482,0.0,0.0,0.0,98.7
508033,易方达深高速REIT,Reits,2024-03-12,,0.0,0.0,0.04,106.03
508056,中金普洛斯REIT,Reits,2021-06-07,,0.0,0.0,0.11,109.77
508058,中金厦门安居REIT,Reits,2022-08-22,,0.0,0.0,0.2,102.06
508066,华泰江苏交控REIT,Reits,2022-11-03 00:00:00,0.0337,0.0,0.0,0.09,155.98
508068,华夏北京保障房REIT,Reits,2022-08-22,0.0192,0.0,0.0,0.48,101.09
508069,华夏南京交通高速公路REIT,Reits,2024-10-17,27.0,,,,
508077,华夏基金华润有巢REIT,Reits,,,0.0,0.0,0.31,105.59
508086,工银河北高速REIT,Reits,2024-06-18,2.0,,,,
508088,国泰君安东久新经济REIT,Reits,2022-09-23,,0.0,0.0,0.03,101.26
508089,华夏特变电工新能源REIT,Reits,2024-06-19,0.0778,,,,
508096,中航京能光伏REIT,Reits,2023-03-10,,0.0,0.0,0.22,108.83
508097,华泰南京建邺REIT,Reits,2024-11-11,,,,,
508098,嘉实京东仓储基础设施REIT,Reits,2023-01-11,0.0544,0.0,0.0,0.37,102.6
508099,建信中关村REIT,Reits,2021-12-03,0.4513,0.0,0.0,0.42,80.25
510010,交银上证180公司治理ETF,指数型-股票,2009-09-25,,97.63,0.0,2.45,0.01
510020,博时上证超大盘ETF,指数型-股票,2009-12-29,,98.82,0.0,1.31,0.0
510030,华宝上证180价值ETF,指数型-股票,2010-04-23,,99.27,0.0,0.86,0.03
510050,华夏上证50ETF,指数型-股票,2004-12-30,,97.17,0.0,2.26,0.6
510060,工银上证央企ETF,指数型-股票,2009-08-26,,98.27,0.0,1.47,0.42
510080,长盛全债指数增强债券A,指数型-固收,2003-10-25,20.74,0.0,128.6,4.62,4.53
510081,长盛动态精选混合,混合型-灵活,2004-05-21,2.64,88.86,1.89,8.03,1.62
510090,建信责任ETF,指数型-股票,2010-05-28,,98.74,0.0,1.23,0.33
510100,易方达上证50ETF,指数型-股票,2019-09-06,,99.03,0.0,0.58,0.43
510130,中盘ETF,指数型-股票,2010-03-29,,99.72,0.0,0.38,0.0
510150,招商上证消费80ETF,指数型-股票,2010-12-08,,96.48,0.04,0.13,3.39
510160,中证南方小康产业指数ETF,指数型-股票,2010-08-27,,99.89,0.0,0.24,0.0
510170,国联安上证商品ETF,指数型-股票,2010-11-26,,98.28,0.0,1.39,0.44
510180,华安上证180ETF,指数型-股票,2006-04-13,,99.72,0.0,0.32,0.0
510190,华安上证50ETF,指数型-股票,2010-11-18,,97.73,0.0,1.42,2.23
510200,汇安上证证券ETF,指数型-股票,2020-04-09,,85.27,0.0,1.54,14.32
510210,上证综指ETF,指数型-股票,2011-01-30,,99.4,0.0,0.68,0.02
510230,国泰上证180金融ETF,指数型-股票,2011-03-31,,99.82,0.0,0.17,0.06
510270,中银上证国企100ETF,指数型-股票,2011-06-16,,99.51,0.0,0.52,0.07
510290,南方上证380ETF,指数型-股票,2011-09-16,,99.51,0.0,0.17,0.45
510300,华泰柏瑞沪深300ETF,指数型-股票,2012-05-04,,98.67,0.0,1.16,0.29
510310,易方达沪深300发起式ETF,指数型-股票,2013-03-06,,99.33,0.0,0.6,0.51
510330,华夏沪深300ETF,指数型-股票,2012-12-25,,99.48,0.0,0.52,0.08
510350,工银瑞信沪深300ETF,指数型-股票,2019-05-20,,99.06,0.03,0.89,0.13
510360,广发沪深300ETF,指数型-股票,2015-08-20,,98.9,0.0,1.07,0.19
510370,兴业沪深300ETF,指数型-股票,2020-09-11,,94.69,0.0,1.99,13.56
510380,国寿安保沪深300ETF,指数型-股票,2018-01-19,,99.54,0.0,0.52,0.0
510390,平安沪深300ETF,指数型-股票,2017-12-25,,99.2,0.0,1.71,0.01
510410,博时上证自然资源ETF,指数型-股票,2012-04-10,,98.35,0.0,1.6,0.14
510500,南方中证500ETF,指数型-股票,2013-02-06,,98.09,0.0,1.52,0.61
510510,广发中证500ETF,指数型-股票,2013-04-11,,98.15,0.03,1.31,1.01
510530,工银中证500ETF,指数型-股票,2019-10-17,,99.37,0.0,0.7,0.09
510550,方正富邦中证500ETF,指数型-股票,2018-11-30,,95.88,0.0,1.66,14.28
510560,国寿安保中证500ETF,指数型-股票,2015-05-29,,99.09,0.0,1.17,0.0
510570,兴业中证500ETF,指数型-股票,2020-06-30,,92.6,0.0,4.76,13.38
510580,易方达中证500ETF,指数型-股票,2015-08-27,,96.17,0.0,3.39,1.72
510590,平安中证500ETF,指数型-股票,2018-03-23,,97.43,0.0,3.07,0.02
510600,申万菱信上证50ETF,指数型-股票,2018-09-03,,98.51,0.0,1.91,0.23
510630,华夏消费ETF,指数型-股票,2013-03-28,,98.63,0.0,0.84,1.17
510650,上证金融地产发起式ETF,指数型-股票,2013-03-28,,99.47,0.0,0.66,0.01
510660,华夏医药ETF,指数型-股票,2013-03-28,,99.76,0.0,0.41,0.0
510680,万家上证50ETF,指数型-股票,2013-10-31,,99.36,0.0,1.45,0.0
510710,博时上证50ETF,指数型-股票,2015-05-27,,98.67,0.0,1.59,0.12
510720,国泰上证国有企业红利ETF,指数型-股票,2024-04-30,,99.51,0.0,0.53,0.03
510760,国泰上证综合交易ETF,指数型-股票,2020-08-21,,99.5,0.0,0.38,0.15
510770,申万菱信上证G60创新ETF,指数型-股票,2021-09-16,,97.95,0.0,2.96,0.01
510800,建信上证50ETF,指数型-股票,2017-12-22,,99.27,0.0,0.6,0.22
510810,汇添富中证上海国企ETF,指数型-股票,2016-07-28,,98.28,0.0,1.65,0.12
510850,工银瑞信上证50ETF,指数型-股票,2018-12-07,,97.37,0.0,0.76,2.06
510880,华泰柏瑞上证红利ETF,指数型-股票,2006-11-17,,99.71,0.0,0.4,0.0
510900,易方达恒生国企ETF,指数型-海外股票,2012-08-09,,95.94,0.0,3.64,0.58
510950,广发上证50ETF,指数型-股票,2024-04-24,,97.37,0.0,2.23,0.48
510980,汇添富上证综合ETF,指数型-股票,2023-11-22,,97.2,0.0,1.16,1.68
510990,工银瑞信中证180ESGETF,指数型-股票,2021-06-18,,98.57,0.0,1.4,0.15
511010,国泰上证5年期国债ETF,指数型-固收,2013-03-05,,0.0,99.79,0.24,0.01
511020,平安中证5-10年国债活跃券ETF,指数型-固收,2018-12-21,,0.0,94.21,5.82,0.01
511030,平安中债债利差因子ETF,指数型-固收,2018-12-27,,0.0,97.61,0.52,1.91
511060,海富通上证5年期ETF,指数型-固收,2019-11-07,,0.0,99.52,0.51,0.13
511090,鹏扬中债-30年期国债ETF,指数型-固收,2023-05-19,,0.0,98.38,0.31,1.35
511100,华夏上证基准做市国债ETF,指数型-固收,2023-12-13,,0.0,96.47,1.79,1.81
511130,博时上证30年期国债ETF,指数型-固收,2024-03-20,,0.0,96.52,1.25,2.26
511160,国债ETF东财,指数型-固收,2024-12-20,,,,,
511180,海富通上证投资级可转债ETF,指数型-固收,2020-07-13,,0.0,99.33,1.42,1.22
511220,海富通上证城投债ETF,指数型-固收,2014-11-13,,0.0,112.46,0.58,8.55
511260,国泰上证10年期国债ETF,指数型-固收,2017-08-04,,0.0,99.69,0.33,0.01
511270,海富通上证10年期ETF,指数型-固收,2018-10-12,,0.0,97.81,0.37,1.96
511360,海富通中证短融ETF,指数型-固收,2020-08-03,,0.0,110.34,0.73,0.43
511380,博时可转债ETF,指数型-固收,2020-03-06,,0.0,91.4,11.86,1.22
511520,富国中债7-10年政策性金融债ETF,指数型-固收,2022-08-19,,0.0,101.42,1.24,0.38
511580,招商中证国债及政策性金融债0-3年ETF,指数型-固收,2022-09-15,,0.0,87.68,13.88,11.54
511600,华安日日鑫货币H,货币型-普通货币,2016-08-30 00:00:00,0.187555,0.0,30.25,65.83,7.8
511620,国泰瞬利货币ETFA,货币型-普通货币,2017-08-04 00:00:00,1.25,0.0,65.12,33.33,21.33
511650,华夏快线货币ETFE,货币型-普通货币,2016-12-29 00:00:00,0.921757,0.0,57.81,11.54,36.84
511660,建信现金添益货币H,货币型-普通货币,2016-09-02 00:00:00,117.71,0.0,41.71,42.0,28.87
511670,华泰紫金天天金交易型货币A,货币型-普通货币,2017-08-11 00:00:00,0.070474,0.0,55.32,38.16,6.56
511690,大成添益交易型货币E,货币型-普通货币,2016-09-29 00:00:00,8.97,0.0,34.1,37.18,31.2
511700,平安交易型货币E,货币型-普通货币,2016-09-23 00:00:00,6.13,0.0,30.84,36.63,38.18
511770,金鹰增益货币E,货币型-普通货币,2017-03-20 00:00:00,0.17389,0.0,43.78,22.86,38.29
511800,易方达货币E,货币型-普通货币,2014-11-21 00:00:00,1.4,0.0,34.47,8.26,57.43
511810,南方理财金交易型货币H,货币型-普通货币,2014-12-05 00:00:00,6.78,0.0,22.88,76.17,8.18
511820,鹏华添利交易型货币B,货币型-普通货币,2016-01-29 00:00:00,0.551136,0.0,41.68,22.73,40.04
511830,华泰柏瑞交易货币A,货币型-普通货币,2015-07-14 00:00:00,0.075975,0.0,26.8,66.01,18.81
511850,招商财富宝交易型货币E,货币型-普通货币,2016-06-30 00:00:00,12.78,0.0,33.99,43.75,24.63
511860,博时保证金货币ETFA,货币型-普通货币,2014-11-25 00:00:00,0.284196,0.0,40.36,41.02,20.09
511880,银华日利A,货币型-普通货币,2013-04-01,,0.0,46.62,39.4,22.03
511900,富国收益宝交易型货币H,货币型-普通货币,2015-11-24 00:00:00,1.66,0.0,60.36,21.77,27.72
511910,融通易支付货币E,货币型-普通货币,2016-06-20 00:00:00,0.024675,0.0,32.72,37.72,31.9
511920,广发货币E,货币型-普通货币,2016-03-09 00:00:00,0.067596,0.0,36.75,41.36,26.19
511930,国联日盈A,货币型-普通货币,2015-11-30 00:00:00,0.023515,0.0,62.58,27.22,10.24
511950,广发添利货币A,货币型-普通货币,2016-11-22 00:00:00,0.127553,0.0,46.62,43.61,15.25
511960,嘉实快线货币H,货币型-普通货币,,,0.0,22.29,58.74,38.48
511970,国寿安保货币E,货币型-普通货币,2016-07-04 00:00:00,0.067546,0.0,33.68,59.24,7.27
511980,汇添富添富通货币E,货币型-普通货币,2015-10-16 00:00:00,0.269984,0.0,33.11,54.14,21.08
511990,华宝添益A,货币型-普通货币,,,0.0,30.37,50.58,26.01
512000,华宝券商ETF,指数型-股票,2016-08-30,,99.42,0.0,0.49,0.71
512010,易方达沪深300医药ETF,指数型-股票,2013-09-23,,99.74,0.0,0.24,0.68
512020,鹏华中证A500ETF,指数型-股票,2024-11-21,,,,,
512040,富国中证价值ETF,指数型-股票,2018-11-07,,99.4,0.0,0.85,1.49
512050,华夏中证A500ETF,指数型-股票,2024-11-08,,,,,
512070,易方达沪深300非银ETF,指数型-股票,2014-06-26,,98.74,0.0,1.02,0.62
512090,易方达MSCI中国A股ETF,指数型-股票,2018-05-17,,97.31,0.0,2.44,0.31
512100,南方中证1000ETF,指数型-股票,2016-09-29,,97.95,0.0,1.64,0.82
512120,华安中证细分医药ETF,指数型-股票,2013-12-04,,99.28,0.0,0.81,0.0
512150,汇安富时中国A50ETF,指数型-股票,2018-12-21,,96.03,0.0,0.81,15.48
512160,南方MSCI中国A股国际通ETF,指数型-股票,2018-04-03,,99.26,0.0,0.66,0.2
512170,华宝中证医疗ETF,指数型-股票,2019-05-20,,99.07,0.0,1.2,0.73
512180,建信MSCI中国A股国际通ETF,指数型-股票,2018-04-19,,98.12,0.0,2.09,0.0
512190,浙商之江凤凰ETF,指数型-股票,2019-08-05,,99.06,0.0,1.18,1.2
512200,南方中证房地产ETF,指数型-股票,2017-08-25,,96.76,0.0,0.97,2.44
512220,景顺中证科技传媒通信150ETF,指数型-股票,2014-07-18,,98.77,0.0,0.91,3.41
512260,华安中证低波动ETF,指数型-股票,2018-11-30,,97.1,0.0,3.1,0.0
512280,景顺MSCI中国A股ETF,指数型-股票,2018-04-27,,98.43,0.0,1.86,0.01
512290,国泰中证生物医药ETF,指数型-股票,2019-04-18,,99.45,0.0,0.63,0.17
512330,南方中证500信息技术ETF,指数型-股票,2015-06-29,,99.98,0.0,0.11,0.0
512360,平安MSCI中国A股国际ETF,指数型-股票,2018-06-15,,94.65,0.02,5.88,0.05
512380,银华MSCI中国A股ETF,指数型-股票,2019-03-19,,97.65,0.0,2.5,0.11
512390,平安MSCI中国A股ETF,指数型-股票,2018-06-07,,95.96,0.03,4.1,0.03
512400,南方中证申万有色金属ETF,指数型-股票,2017-08-03,,99.8,0.0,0.2,0.17
512480,国联安中证半导体ETF,指数型-股票,2019-05-08,,99.71,0.0,0.42,0.74
512500,华夏中证500ETF,指数型-股票,2015-05-05,,98.98,0.0,0.84,0.76
512510,华泰柏瑞中证500ETF,指数型-股票,2015-05-13,,95.02,0.0,4.14,1.0
512520,华泰MSCI中国A股国际通ETF,指数型-股票,2018-04-26,,91.45,0.0,7.89,0.92
512530,建信沪深300红利ETF,指数型-股票,2019-08-23,,98.26,0.0,1.78,0.14
512550,嘉实富时中国A50ETF,指数型-股票,2017-07-03,,99.34,0.0,0.77,1.67
512560,易方达中证军工ETF,指数型-股票,2017-07-14,,99.35,0.0,0.72,4.26
512570,易方达中证全指证券公司ETF,指数型-股票,2017-07-27,,99.6,0.0,0.36,0.3
512580,广发中证环保ETF,指数型-股票,2017-01-25,,99.37,0.0,0.73,0.72
512600,嘉实中证主要消费ETF,指数型-股票,2014-06-13,,99.14,0.0,0.92,4.11
